Dependency,Dependent,Fees,Devs
openzeppelin,1-inch,0.05670242060312299,0.0
ethers-io,1-inch,0.05670242060312299,0.0
hardhat-nomicfoundation,1-inch,0.05670242060312299,0.0
wighawag,1-inch,0.05670242060312299,0.0
openzeppelin,1-inch,0.05670242060312299,0.0
openzeppelin,1-inch,0.05670242060312299,0.0
openzeppelin,1-inch,0.05670242060312299,0.0
ethers-io,1-inch,0.05670242060312299,0.0
ethers-io,1-inch,0.05670242060312299,0.0
web3,1-inch,0.05670242060312299,0.0
openzeppelin,1-inch,0.05670242060312299,0.0
openzeppelin,1-inch,0.05670242060312299,0.0
ethers-io,1-inch,0.05670242060312299,0.0
ethers-io,1-inch,0.05670242060312299,0.0
openzeppelin,1-inch,0.05670242060312299,0.0
ethers-io,1-inch,0.05670242060312299,0.0
hardhat-nomicfoundation,1-inch,0.05670242060312299,0.0
wighawag,1-inch,0.05670242060312299,0.0
hardhat-tracer-zemse,1-inch,0.05670242060312299,0.0
web3,1-inch,0.05670242060312299,0.0
ethers-io,1-inch,0.05670242060312299,0.0
web3,1-inch,0.05670242060312299,0.0
openzeppelin,agoraxyz,0.0,0.0
openzeppelin,agoraxyz,0.0,0.0
openzeppelin,agoraxyz,0.0,0.0
prettier-solidity,agoraxyz,0.0,0.0
openzeppelin,agoraxyz,0.0,0.0
waffle-truefieng,agoraxyz,0.0,0.0
ethers-io,agoraxyz,0.0,0.0
prettier-solidity,agoraxyz,0.0,0.0
openzeppelin,agoraxyz,0.0,0.0
ethers-io,agoraxyz,0.0,0.0
hardhat-nomicfoundation,agoraxyz,0.0,0.0
prettier-solidity,agoraxyz,0.0,0.0
wagmi-dev,agoraxyz,0.0,0.0
ethers-io,agoraxyz,0.0,0.0
wagmi-dev,agoraxyz,0.0,0.0
hardhat-nomicfoundation,adrastia-oracle,0.018049981396419494,0.0
openzeppelin,adrastia-oracle,0.018049981396419494,0.0
waffle-truefieng,adrastia-oracle,0.018049981396419494,0.0
ethers-io,adrastia-oracle,0.018049981396419494,0.0
hardhat-nomicfoundation,adrastia-oracle,0.018049981396419494,0.0
hardhat-tracer-zemse,adrastia-oracle,0.018049981396419494,0.0
prettier-solidity,adrastia-oracle,0.018049981396419494,0.0
hardhat-nomicfoundation,adrastia-oracle,0.018049981396419494,0.0
waffle-truefieng,adrastia-oracle,0.018049981396419494,0.0
ethers-io,adrastia-oracle,0.018049981396419494,0.0
hardhat-nomicfoundation,adrastia-oracle,0.018049981396419494,0.0
hardhat-tracer-zemse,adrastia-oracle,0.018049981396419494,0.0
prettier-solidity,adrastia-oracle,0.018049981396419494,0.0
hardhat-nomicfoundation,adrastia-oracle,0.018049981396419494,0.0
openzeppelin,adrastia-oracle,0.018049981396419494,0.0
openzeppelin,adrastia-oracle,0.018049981396419494,0.0
openzeppelin,adrastia-oracle,0.018049981396419494,0.0
openzeppelin,adrastia-oracle,0.018049981396419494,0.0
waffle-truefieng,adrastia-oracle,0.018049981396419494,0.0
ethers-io,adrastia-oracle,0.018049981396419494,0.0
hardhat-nomicfoundation,adrastia-oracle,0.018049981396419494,0.0
wighawag,adrastia-oracle,0.018049981396419494,0.0
prettier-solidity,adrastia-oracle,0.018049981396419494,0.0
ethers-io,adrastia-oracle,0.018049981396419494,0.0
hardhat-nomicfoundation,adrastia-oracle,0.018049981396419494,0.0
typechain-dethcrypto,adrastia-oracle,0.018049981396419494,0.0
hardhat-nomicfoundation,alchemix,0.0009294843893604685,0.0
openzeppelin,alchemix,0.0009294843893604685,0.0
waffle-truefieng,alchemix,0.0009294843893604685,0.0
ethers-io,alchemix,0.0009294843893604685,0.0
hardhat-nomicfoundation,alchemix,0.0009294843893604685,0.0
wighawag,alchemix,0.0009294843893604685,0.0
prettier-solidity,alchemix,0.0009294843893604685,0.0
typechain-dethcrypto,alchemix,0.0009294843893604685,0.0
web3,alchemix,0.0009294843893604685,0.0
ethers-io,alchemix,0.0009294843893604685,0.0
hardhat-nomicfoundation,alchemix,0.0009294843893604685,0.0
openzeppelin,alchemix,0.0009294843893604685,0.0
waffle-truefieng,alchemix,0.0009294843893604685,0.0
ethers-io,alchemix,0.0009294843893604685,0.0
hardhat-nomicfoundation,alchemix,0.0009294843893604685,0.0
wighawag,alchemix,0.0009294843893604685,0.0
prettier-solidity,alchemix,0.0009294843893604685,0.0
typechain-dethcrypto,alchemix,0.0009294843893604685,0.0
web3,alchemix,0.0009294843893604685,0.0
ethers-io,alchemix,0.0009294843893604685,0.0
hardhat-nomicfoundation,alchemix,0.0009294843893604685,0.0
openzeppelin,alchemix,0.0009294843893604685,0.0
openzeppelin,alchemix,0.0009294843893604685,0.0
openzeppelin,alchemix,0.0009294843893604685,0.0
openzeppelin,alchemix,0.0009294843893604685,0.0
waffle-truefieng,alchemix,0.0009294843893604685,0.0
ethers-io,alchemix,0.0009294843893604685,0.0
hardhat-nomicfoundation,alchemix,0.0009294843893604685,0.0
wighawag,alchemix,0.0009294843893604685,0.0
prettier-solidity,alchemix,0.0009294843893604685,0.0
typechain-dethcrypto,alchemix,0.0009294843893604685,0.0
hardhat-nomicfoundation,alchemix,0.0009294843893604685,0.0
openzeppelin,alchemix,0.0009294843893604685,0.0
openzeppelin,alchemix,0.0009294843893604685,0.0
waffle-truefieng,alchemix,0.0009294843893604685,0.0
ethers-io,alchemix,0.0009294843893604685,0.0
hardhat-nomicfoundation,alchemix,0.0009294843893604685,0.0
wighawag,alchemix,0.0009294843893604685,0.0
typechain-dethcrypto,alchemix,0.0009294843893604685,0.0
hardhat-nomicfoundation,alliance-bridge,9.551636666666667e-07,0.0
openzeppelin,alliance-bridge,9.551636666666667e-07,0.0
waffle-truefieng,alliance-bridge,9.551636666666667e-07,0.0
ethers-io,alliance-bridge,9.551636666666667e-07,0.0
hardhat-nomicfoundation,alliance-bridge,9.551636666666667e-07,0.0
prettier-solidity,alliance-bridge,9.551636666666667e-07,0.0
typechain-dethcrypto,alliance-bridge,9.551636666666667e-07,0.0
web3,alliance-bridge,9.551636666666667e-07,0.0
ethers-io,alliance-bridge,9.551636666666667e-07,0.0
typechain-dethcrypto,alliance-bridge,9.551636666666667e-07,0.0
web3,alliance-bridge,9.551636666666667e-07,0.0
openzeppelin,alliance-bridge,9.551636666666667e-07,0.0
openzeppelin,aloe-ii,0.00035369098091524317,0.0
hardhat-nomicfoundation,aloe-ii,0.00035369098091524317,0.0
prettier-solidity,aloe-ii,0.00035369098091524317,0.0
web3,aloe-ii,0.00035369098091524317,0.0
prettier-solidity,aloe-ii,0.00035369098091524317,0.0
socket,aloe-ii,0.00035369098091524317,0.0
ethers-io,aloe-ii,0.00035369098091524317,0.0
wagmi-dev,aloe-ii,0.00035369098091524317,0.0
prettier-solidity,aloe-ii,0.00035369098091524317,0.0
ethers-io,aloe-ii,0.00035369098091524317,0.0
web3,aloe-ii,0.00035369098091524317,0.0
ethers-io,aloe-ii,0.00035369098091524317,0.0
wagmi-dev,aloe-ii,0.00035369098091524317,0.0
openzeppelin,aktionariat,8.333332525912699e-05,0.0
ethers-io,aktionariat,8.333332525912699e-05,0.0
hardhat-nomicfoundation,aktionariat,8.333332525912699e-05,0.0
wighawag,aktionariat,8.333332525912699e-05,0.0
prettier-solidity,aktionariat,8.333332525912699e-05,0.0
typechain-dethcrypto,aktionariat,8.333332525912699e-05,0.0
wagmi-dev,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
rainbow,gitcoin,0.011563592352237303,0.0
wagmi-dev,gitcoin,0.011563592352237303,0.0
wagmi-dev,gitcoin,0.011563592352237303,0.0
wagmi-dev,gitcoin,0.011563592352237303,0.0
wagmi-dev,gitcoin,0.011563592352237303,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
waffle-truefieng,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
waffle-truefieng,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
waffle-truefieng,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
web3,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
waffle-truefieng,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
waffle-truefieng,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
ethers-io,another-world,0.0046391812197851675,0.0
hardhat-nomicfoundation,another-world,0.0046391812197851675,0.0
openzeppelin,another-world,0.0046391812197851675,0.0
openzeppelin,another-world,0.0046391812197851675,0.0
ethers-io,another-world,0.0046391812197851675,0.0
hardhat-nomicfoundation,another-world,0.0046391812197851675,0.0
prettier-solidity,another-world,0.0046391812197851675,0.0
typechain-dethcrypto,another-world,0.0046391812197851675,0.0
openzeppelin,another-world,0.0046391812197851675,0.0
ethers-io,another-world,0.0046391812197851675,0.0
hardhat-nomicfoundation,another-world,0.0046391812197851675,0.0
prettier-solidity,another-world,0.0046391812197851675,0.0
typechain-dethcrypto,another-world,0.0046391812197851675,0.0
hardhat-nomicfoundation,another-world,0.0046391812197851675,0.0
openzeppelin,another-world,0.0046391812197851675,0.0
ethers-io,another-world,0.0046391812197851675,0.0
hardhat-nomicfoundation,another-world,0.0046391812197851675,0.0
prettier-solidity,another-world,0.0046391812197851675,0.0
typechain-dethcrypto,another-world,0.0046391812197851675,0.0
hardhat-nomicfoundation,axelar,0.0030056522158181664,0.0
waffle-truefieng,axelar,0.0030056522158181664,0.0
ethers-io,axelar,0.0030056522158181664,0.0
hardhat-nomicfoundation,axelar,0.0030056522158181664,0.0
ethers-io,axelar,0.0030056522158181664,0.0
hardhat-nomicfoundation,axelar,0.0030056522158181664,0.0
prettier-solidity,axelar,0.0030056522158181664,0.0
ethers-io,axelar,0.0030056522158181664,0.0
hardhat-nomicfoundation,axelar,0.0030056522158181664,0.0
openzeppelin,axelar,0.0030056522158181664,0.0
waffle-truefieng,axelar,0.0030056522158181664,0.0
ethers-io,axelar,0.0030056522158181664,0.0
web3,axelar,0.0030056522158181664,0.0
openzeppelin,axelar,0.0030056522158181664,0.0
ethers-io,axelar,0.0030056522158181664,0.0
hardhat-nomicfoundation,axelar,0.0030056522158181664,0.0
prettier-solidity,axelar,0.0030056522158181664,0.0
typechain-dethcrypto,axelar,0.0030056522158181664,0.0
hardhat-nomicfoundation,axelar,0.0030056522158181664,0.0
ethers-io,axelar,0.0030056522158181664,0.0
hardhat-nomicfoundation,axelar,0.0030056522158181664,0.0
hardhat-nomicfoundation,axelar,0.0030056522158181664,0.0
prettier-solidity,axelar,0.0030056522158181664,0.0
hardhat-nomicfoundation,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
waffle-truefieng,gitcoin,0.011563592352237303,0.0
ethers-io,gitcoin,0.011563592352237303,0.0
hardhat-nomicfoundation,gitcoin,0.011563592352237303,0.0
prettier-solidity,gitcoin,0.011563592352237303,0.0
typechain-dethcrypto,gitcoin,0.011563592352237303,0.0
ethers-io,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
openzeppelin,gitcoin,0.011563592352237303,0.0
waffle-truefieng,gitcoin,0.011563592352237303,0.0
ethers-io,gitcoin,0.011563592352237303,0.0
hardhat-nomicfoundation,gitcoin,0.011563592352237303,0.0
wighawag,gitcoin,0.011563592352237303,0.0
solady-vectorized,gitcoin,0.011563592352237303,0.0
typechain-dethcrypto,gitcoin,0.011563592352237303,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
waffle-truefieng,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
waffle-truefieng,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
waffle-truefieng,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
web3,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
openzeppelin,angle-protocol,0.006732378336801259,0.0
waffle-truefieng,angle-protocol,0.006732378336801259,0.0
ethers-io,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,angle-protocol,0.006732378336801259,0.0
wighawag,angle-protocol,0.006732378336801259,0.0
prettier-solidity,angle-protocol,0.006732378336801259,0.0
typechain-dethcrypto,angle-protocol,0.006732378336801259,0.0
hardhat-nomicfoundation,arcadia-finance,0.000960852480036696,0.0
openzeppelin,arcadia-finance,0.000960852480036696,0.0
openzeppelin,arcadia-finance,0.000960852480036696,0.0
waffle-truefieng,arcadia-finance,0.000960852480036696,0.0
ethers-io,arcadia-finance,0.000960852480036696,0.0
hardhat-nomicfoundation,arcadia-finance,0.000960852480036696,0.0
prettier-solidity,arcadia-finance,0.000960852480036696,0.0
typechain-dethcrypto,arcadia-finance,0.000960852480036696,0.0
